test_subject,method,k,calibration_mode,calib_samples,eval_samples,final_acc,final_macro_f1,best_diag_acc,best_diag_macro_f1,best_diag_epoch,base_ckpt,pretrained_ckpt,calibration_ckpt
s4,mae,3,head_only,81,27,85.185185,0.802469,92.592593,0.901235,7,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s4_mae_baseFull_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s4_mae_k3_head_only_last.pth
s4,supcon,0,none,0,108,87.962963,0.867188,87.962963,0.867188,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s4_supcon_baseFull_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,
s4,supcon,1,head_only,27,81,92.592593,0.923280,93.827160,0.937566,16,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s4_supcon_baseFull_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s4_supcon_k1_head_only_last.pth
s4,supcon,3,head_only,81,27,96.296296,0.950617,100.000000,1.000000,10,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s4_supcon_baseFull_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s4_supcon_k3_head_only_last.pth
s5,scratch,0,none,0,108,76.851852,0.737763,76.851852,0.737763,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s5_scratch_baseFull_bestVal.pth,,
s5,scratch,1,head_only,27,81,93.827160,0.930041,93.827160,0.930041,26,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s5_scratch_baseFull_bestVal.pth,,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s5_scratch_k1_head_only_last.pth
s5,scratch,3,head_only,81,27,96.296296,0.950617,96.296296,0.950617,28,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s5_scratch_baseFull_bestVal.pth,,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s5_scratch_k3_head_only_last.pth
s5,supLP120,0,none,0,108,82.407407,0.792015,82.407407,0.792015,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s5_supLP120_baseFull_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,
s5,supLP120,1,head_only,27,81,92.592593,0.918166,93.827160,0.935097,20,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s5_supLP120_baseFull_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s5_supLP120_k1_head_only_last.pth
s5,supLP120,3,head_only,81,27,96.296296,0.950617,96.296296,0.950617,12,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s5_supLP120_baseFull_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s5_supLP120_k3_head_only_last.pth
s5,supMAE,0,none,0,108,81.481481,0.768247,81.481481,0.768247,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s5_supMAE_baseFull_bestVal.pth,trained_models/SUPMAE/supmae_best.pth,
s5,supMAE,1,head_only,27,81,96.296296,0.959524,96.296296,0.959524,27,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s5_supMAE_baseFull_bestVal.pth,trained_models/SUPMAE/supmae_best.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s5_supMAE_k1_head_only_last.pth
s5,supMAE,3,head_only,81,27,96.296296,0.950617,96.296296,0.950617,20,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s5_supMAE_baseFull_bestVal.pth,trained_models/SUPMAE/supmae_best.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s5_supMAE_k3_head_only_last.pth
s5,mae,0,none,0,108,84.259259,0.814944,84.259259,0.814944,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s5_mae_baseFull_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,
s5,mae,1,head_only,27,81,98.765432,0.987302,98.765432,0.987302,17,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s5_mae_baseFull_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s5_mae_k1_head_only_last.pth
s5,mae,3,head_only,81,27,100.000000,1.000000,100.000000,1.000000,12,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s5_mae_baseFull_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s5_mae_k3_head_only_last.pth
s5,supcon,0,none,0,108,87.962963,0.867049,87.962963,0.867049,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s5_supcon_baseFull_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,
s5,supcon,1,head_only,27,81,97.530864,0.972222,97.530864,0.972222,15,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s5_supcon_baseFull_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s5_supcon_k1_head_only_last.pth
s5,supcon,3,head_only,81,27,100.000000,1.000000,100.000000,1.000000,12,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s5_supcon_baseFull_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/UTD-skeleton-LOSO-seed42/models/s5_supcon_k3_head_only_last.pth
