test_subject,oov_label,method,k,calibration_mode,base_train_samples,base_val_samples,calib_samples,eval_samples,eval_known_samples,eval_oov_samples,final_acc_all,final_macro_f1_all,final_acc_known,final_macro_f1_known,final_acc_oov,final_recall_oov,best_diag_acc_all,best_diag_epoch,base_ckpt,calibration_ckpt,pretrained_ckpt,oov_pred_counts_json
sub7,squat,supcon,1,head_only,1618,407,22,524,497,27,87.786260,0.879487,88.732394,0.889286,70.370370,70.370370,87.786260,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-squat_supcon_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-squat_supcon_k1_head_only_last.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"{""buttkicks"": 8, ""squat"": 19}"
sub7,squat,supcon,3,head_only,1618,407,66,480,455,25,93.125000,0.927563,94.725275,0.943685,64.000000,64.000000,93.125000,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-squat_supcon_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-squat_supcon_k3_head_only_last.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"{""runonspot"": 9, ""squat"": 16}"
sub7,squat,supcon,5,head_only,1618,407,110,436,413,23,97.477064,0.972526,97.336562,0.971217,100.000000,100.000000,97.477064,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-squat_supcon_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-squat_supcon_k5_head_only_last.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"{""squat"": 23}"
sub7,squat,supcon,10,head_only,1618,407,220,326,308,18,99.386503,0.994051,99.350649,0.993768,100.000000,100.000000,99.386503,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-squat_supcon_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-squat_supcon_k10_head_only_last.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"{""squat"": 18}"
sub7,stand,scratch,1,head_only,1618,406,22,524,494,30,74.618321,0.742632,73.279352,0.743492,96.666667,96.666667,74.618321,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-stand_scratch_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-stand_scratch_k1_head_only_last.pth,,"{""stand"": 29, ""turnaround"": 1}"
sub7,stand,scratch,3,head_only,1618,406,66,480,452,28,83.541667,0.852244,82.522124,0.853027,100.000000,100.000000,83.541667,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-stand_scratch_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-stand_scratch_k3_head_only_last.pth,,"{""stand"": 28}"
sub7,stand,scratch,5,head_only,1618,406,110,436,410,26,92.660550,0.927192,92.195122,0.923725,100.000000,100.000000,92.660550,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-stand_scratch_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-stand_scratch_k5_head_only_last.pth,,"{""stand"": 26}"
sub7,stand,scratch,10,head_only,1618,406,220,326,305,21,98.466258,0.983718,98.360656,0.982942,100.000000,100.000000,98.466258,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-stand_scratch_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-stand_scratch_k10_head_only_last.pth,,"{""stand"": 21}"
sub7,stand,supLP120,1,head_only,1618,406,22,524,494,30,78.435115,0.766919,80.161943,0.783204,50.000000,50.000000,78.435115,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-stand_supLP120_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-stand_supLP120_k1_head_only_last.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,"{""jump"": 6, ""pickup"": 9, ""stand"": 15}"
sub7,stand,supLP120,3,head_only,1618,406,66,480,452,28,92.916667,0.919589,92.477876,0.915760,100.000000,100.000000,92.916667,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-stand_supLP120_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-stand_supLP120_k3_head_only_last.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,"{""stand"": 28}"
sub7,stand,supLP120,5,head_only,1618,406,110,436,410,26,95.642202,0.956512,95.365854,0.954441,100.000000,100.000000,95.642202,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-stand_supLP120_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-stand_supLP120_k5_head_only_last.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,"{""stand"": 26}"
sub7,stand,supLP120,10,head_only,1618,406,220,326,305,21,96.319018,0.964605,96.065574,0.962920,100.000000,100.000000,96.319018,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-stand_supLP120_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-stand_supLP120_k10_head_only_last.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,"{""stand"": 21}"
sub7,stand,supMAE,1,head_only,1618,406,22,524,494,30,75.572519,0.759566,76.113360,0.774011,66.666667,66.666667,75.572519,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-stand_supMAE_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-stand_supMAE_k1_head_only_last.pth,trained_models/SUPMAE/supmae_best.pth,"{""sit"": 10, ""stand"": 20}"
sub7,stand,supMAE,3,head_only,1618,406,66,480,452,28,83.958333,0.840756,82.964602,0.835594,100.000000,100.000000,83.958333,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-stand_supMAE_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-stand_supMAE_k3_head_only_last.pth,trained_models/SUPMAE/supmae_best.pth,"{""stand"": 28}"
sub7,stand,supMAE,5,head_only,1618,406,110,436,410,26,96.788991,0.964744,96.585366,0.963065,100.000000,100.000000,96.788991,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-stand_supMAE_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-stand_supMAE_k5_head_only_last.pth,trained_models/SUPMAE/supmae_best.pth,"{""stand"": 26}"
sub7,stand,supMAE,10,head_only,1618,406,220,326,305,21,98.466258,0.983309,98.360656,0.982515,100.000000,100.000000,98.466258,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-stand_supMAE_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-stand_supMAE_k10_head_only_last.pth,trained_models/SUPMAE/supmae_best.pth,"{""stand"": 21}"
sub7,stand,mae,1,head_only,1618,406,22,524,494,30,79.007634,0.771533,79.959514,0.779816,63.333333,63.333333,79.007634,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-stand_mae_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-stand_mae_k1_head_only_last.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,"{""sit"": 11, ""stand"": 19}"
sub7,stand,mae,3,head_only,1618,406,66,480,452,28,92.083333,0.920381,91.592920,0.919011,100.000000,100.000000,92.083333,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-stand_mae_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-stand_mae_k3_head_only_last.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,"{""stand"": 28}"
sub7,stand,mae,5,head_only,1618,406,110,436,410,26,94.036697,0.940116,93.658537,0.940666,100.000000,100.000000,94.036697,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-stand_mae_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-stand_mae_k5_head_only_last.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,"{""stand"": 26}"
sub7,stand,mae,10,head_only,1618,406,220,326,305,21,98.159509,0.981430,98.032787,0.981654,100.000000,100.000000,98.159509,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-stand_mae_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-stand_mae_k10_head_only_last.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,"{""stand"": 21}"
sub7,stand,supcon,1,head_only,1618,406,22,524,494,30,85.877863,0.851790,87.044534,0.858811,66.666667,66.666667,85.877863,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-stand_supcon_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-stand_supcon_k1_head_only_last.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"{""pushchair"": 10, ""stand"": 20}"
sub7,stand,supcon,3,head_only,1618,406,66,480,452,28,95.625000,0.950636,95.353982,0.948286,100.000000,100.000000,95.625000,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-stand_supcon_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-stand_supcon_k3_head_only_last.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"{""stand"": 28}"
sub7,stand,supcon,5,head_only,1618,406,110,436,410,26,98.165138,0.980996,98.048780,0.980091,100.000000,100.000000,98.165138,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-stand_supcon_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-stand_supcon_k5_head_only_last.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"{""stand"": 26}"
sub7,stand,supcon,10,head_only,1618,406,220,326,305,21,98.466258,0.982319,98.360656,0.981477,100.000000,100.000000,98.466258,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-stand_supcon_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-stand_supcon_k10_head_only_last.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"{""stand"": 21}"
sub7,throw,scratch,1,head_only,1618,407,22,524,505,19,80.916031,0.802955,80.198020,0.808291,100.000000,100.000000,80.916031,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-throw_scratch_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-throw_scratch_k1_head_only_last.pth,,"{""throw"": 19}"
sub7,throw,scratch,3,head_only,1618,407,66,480,463,17,86.458333,0.877072,85.961123,0.875079,100.000000,100.000000,86.458333,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-throw_scratch_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-throw_scratch_k3_head_only_last.pth,,"{""throw"": 17}"
sub7,throw,scratch,5,head_only,1618,407,110,436,421,15,91.055046,0.896082,90.736342,0.899070,100.000000,100.000000,91.055046,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-throw_scratch_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-throw_scratch_k5_head_only_last.pth,,"{""throw"": 15}"
sub7,throw,scratch,10,head_only,1618,407,220,326,316,10,96.319018,0.957447,96.202532,0.955420,100.000000,100.000000,96.319018,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-throw_scratch_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-throw_scratch_k10_head_only_last.pth,,"{""throw"": 10}"
sub7,throw,supLP120,1,head_only,1618,407,22,524,505,19,90.076336,0.897970,89.900990,0.897441,94.736842,94.736842,90.076336,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-throw_supLP120_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-throw_supLP120_k1_head_only_last.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,"{""sit"": 1, ""throw"": 18}"
sub7,throw,supLP120,3,head_only,1618,407,66,480,463,17,93.750000,0.937295,93.736501,0.937946,94.117647,94.117647,93.750000,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-throw_supLP120_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-throw_supLP120_k3_head_only_last.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,"{""sit"": 1, ""throw"": 16}"
sub7,throw,supLP120,5,head_only,1618,407,110,436,421,15,97.018349,0.968474,97.149644,0.971046,93.333333,93.333333,97.018349,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-throw_supLP120_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-throw_supLP120_k5_head_only_last.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,"{""sit"": 1, ""throw"": 14}"
sub7,throw,supLP120,10,head_only,1618,407,220,326,316,10,97.852761,0.980371,97.784810,0.979436,100.000000,100.000000,97.852761,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-throw_supLP120_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-throw_supLP120_k10_head_only_last.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,"{""throw"": 10}"
sub7,throw,supMAE,1,head_only,1618,407,22,524,505,19,88.167939,0.859932,89.702970,0.879378,47.368421,47.368421,88.167939,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-throw_supMAE_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-throw_supMAE_k1_head_only_last.pth,trained_models/SUPMAE/supmae_best.pth,"{""airpunch"": 10, ""throw"": 9}"
sub7,throw,supMAE,3,head_only,1618,407,66,480,463,17,90.208333,0.910346,90.064795,0.909481,94.117647,94.117647,90.208333,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-throw_supMAE_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-throw_supMAE_k3_head_only_last.pth,trained_models/SUPMAE/supmae_best.pth,"{""throw"": 16, ""walk"": 1}"
sub7,throw,supMAE,5,head_only,1618,407,110,436,421,15,91.513761,0.893443,91.448931,0.892178,93.333333,93.333333,91.513761,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-throw_supMAE_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-throw_supMAE_k5_head_only_last.pth,trained_models/SUPMAE/supmae_best.pth,"{""throw"": 14, ""walk"": 1}"
sub7,throw,supMAE,10,head_only,1618,407,220,326,316,10,98.773006,0.988732,98.734177,0.988196,100.000000,100.000000,98.773006,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-throw_supMAE_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-throw_supMAE_k10_head_only_last.pth,trained_models/SUPMAE/supmae_best.pth,"{""throw"": 10}"
sub7,throw,mae,1,head_only,1618,407,22,524,505,19,81.488550,0.820114,81.980198,0.838409,68.421053,68.421053,81.488550,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-throw_mae_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-throw_mae_k1_head_only_last.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,"{""airpunch"": 5, ""drink"": 1, ""throw"": 13}"
sub7,throw,mae,3,head_only,1618,407,66,480,463,17,83.958333,0.858628,83.585313,0.855916,94.117647,94.117647,83.958333,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-throw_mae_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-throw_mae_k3_head_only_last.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,"{""drink"": 1, ""throw"": 16}"
sub7,throw,mae,5,head_only,1618,407,110,436,421,15,88.990826,0.889397,88.836105,0.888666,93.333333,93.333333,88.990826,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-throw_mae_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-throw_mae_k5_head_only_last.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,"{""drink"": 1, ""throw"": 14}"
sub7,throw,mae,10,head_only,1618,407,220,326,316,10,97.852761,0.979447,98.101266,0.985300,90.000000,90.000000,97.852761,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-throw_mae_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-throw_mae_k10_head_only_last.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,"{""airpunch"": 1, ""throw"": 9}"
sub7,throw,supcon,1,head_only,1618,407,22,524,505,19,90.648855,0.912507,90.297030,0.909562,100.000000,100.000000,90.648855,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-throw_supcon_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-throw_supcon_k1_head_only_last.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"{""throw"": 19}"
sub7,throw,supcon,3,head_only,1618,407,66,480,463,17,95.416667,0.954642,95.248380,0.953843,100.000000,100.000000,95.416667,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-throw_supcon_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-throw_supcon_k3_head_only_last.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"{""throw"": 17}"
sub7,throw,supcon,5,head_only,1618,407,110,436,421,15,96.788991,0.961517,96.674584,0.961221,100.000000,100.000000,96.788991,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-throw_supcon_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-throw_supcon_k5_head_only_last.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"{""throw"": 15}"
sub7,throw,supcon,10,head_only,1618,407,220,326,316,10,98.159509,0.987368,98.101266,0.986766,100.000000,100.000000,98.159509,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-throw_supcon_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-throw_supcon_k10_head_only_last.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"{""throw"": 10}"
sub7,turnaround,scratch,1,head_only,1492,375,22,524,483,41,80.343511,0.817686,79.089027,0.825438,95.121951,95.121951,80.343511,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-turnaround_scratch_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-turnaround_scratch_k1_head_only_last.pth,,"{""stand"": 2, ""turnaround"": 39}"
sub7,turnaround,scratch,3,head_only,1492,375,66,480,441,39,80.000000,0.834028,82.993197,0.856595,46.153846,46.153846,80.000000,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-turnaround_scratch_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-turnaround_scratch_k3_head_only_last.pth,,"{""throw"": 21, ""turnaround"": 18}"
sub7,turnaround,scratch,5,head_only,1492,375,110,436,399,37,88.073394,0.907490,92.481203,0.938468,40.540541,40.540541,88.073394,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-turnaround_scratch_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-turnaround_scratch_k5_head_only_last.pth,,"{""sit"": 21, ""throw"": 1, ""turnaround"": 15}"
sub7,turnaround,scratch,10,head_only,1492,375,220,326,294,32,99.693252,0.995859,99.659864,0.995662,100.000000,100.000000,99.693252,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-turnaround_scratch_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-turnaround_scratch_k10_head_only_last.pth,,"{""turnaround"": 32}"
sub7,turnaround,supLP120,1,head_only,1492,375,22,524,483,41,83.778626,0.845393,86.542443,0.866896,51.219512,51.219512,83.778626,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-turnaround_supLP120_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-turnaround_supLP120_k1_head_only_last.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,"{""jump"": 7, ""pickup"": 4, ""sit"": 2, ""stand"": 1, ""turnaround"": 21, ""walk"": 6}"
sub7,turnaround,supLP120,3,head_only,1492,375,66,480,441,39,90.833333,0.915276,94.331066,0.942303,51.282051,51.282051,90.833333,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-turnaround_supLP120_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-turnaround_supLP120_k3_head_only_last.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,"{""airkick"": 2, ""jump"": 10, ""turnaround"": 20, ""walk"": 7}"
sub7,turnaround,supLP120,5,head_only,1492,375,110,436,399,37,95.642202,0.955454,95.238095,0.954585,100.000000,100.000000,95.642202,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-turnaround_supLP120_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-turnaround_supLP120_k5_head_only_last.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,"{""turnaround"": 37}"
sub7,turnaround,supLP120,10,head_only,1492,375,220,326,294,32,97.546012,0.971393,97.278912,0.970030,100.000000,100.000000,97.546012,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-turnaround_supLP120_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-turnaround_supLP120_k10_head_only_last.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,"{""turnaround"": 32}"
