test_subject,oov_label,method,num_known_classes,base_train_samples,base_val_samples,best_epoch,best_val_acc,final_val_acc,final_val_macro_f1,base_ckpt,pretrained_ckpt
sub10,airkick,scratch,21,1651,415,38,99.036145,97.108434,0.967699,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-airkick_scratch_base21_bestVal.pth,
sub10,airkick,supLP120,21,1651,415,7,98.795181,98.313253,0.986830,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-airkick_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub10,airkick,supMAE,21,1651,415,47,99.759036,99.277108,0.991665,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-airkick_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub10,airkick,mae,21,1651,415,22,99.036145,94.939759,0.948498,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-airkick_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub10,airkick,supcon,21,1651,415,8,97.831325,97.349398,0.974074,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-airkick_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub10,airpunch,scratch,21,1662,417,27,98.800959,98.081535,0.980495,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-airpunch_scratch_base21_bestVal.pth,
sub10,airpunch,supLP120,21,1662,417,34,97.841727,97.362110,0.975688,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-airpunch_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub10,airpunch,supMAE,21,1662,417,14,98.800959,98.081535,0.983648,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-airpunch_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub10,airpunch,mae,21,1662,417,15,99.040767,98.321343,0.983953,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-airpunch_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub10,airpunch,supcon,21,1662,417,22,98.561151,97.841727,0.979660,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-airpunch_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub10,bow,scratch,21,1661,417,46,99.280576,97.841727,0.980455,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-bow_scratch_base21_bestVal.pth,
sub10,bow,supLP120,21,1661,417,21,98.561151,98.081535,0.982281,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-bow_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub10,bow,supMAE,21,1661,417,36,99.520384,98.561151,0.986942,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-bow_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub10,bow,mae,21,1661,417,27,99.280576,98.800959,0.988330,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-bow_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub10,bow,supcon,21,1661,417,10,99.040767,98.561151,0.986293,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-bow_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub10,brushteeth,scratch,21,1659,417,22,99.280576,98.081535,0.983795,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_scratch_base21_bestVal.pth,
sub10,brushteeth,supLP120,21,1659,417,15,98.800959,98.561151,0.986582,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub10,brushteeth,supMAE,21,1659,417,78,99.280576,98.321343,0.984432,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub10,brushteeth,mae,21,1659,417,10,99.760192,98.800959,0.990137,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub10,brushteeth,supcon,21,1659,417,12,98.800959,97.841727,0.978084,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-brushteeth_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub10,buttkicks,scratch,21,1658,416,27,99.759615,99.519231,0.995043,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-buttkicks_scratch_base21_bestVal.pth,
sub10,buttkicks,supLP120,21,1658,416,56,98.798077,98.557692,0.985457,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-buttkicks_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub10,buttkicks,supMAE,21,1658,416,21,99.759615,99.278846,0.993518,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-buttkicks_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub10,buttkicks,mae,21,1658,416,53,99.278846,98.798077,0.990672,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-buttkicks_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub10,buttkicks,supcon,21,1658,416,20,98.557692,97.596154,0.977369,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-buttkicks_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub10,crossarms,scratch,21,1659,416,40,99.278846,98.798077,0.987120,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-crossarms_scratch_base21_bestVal.pth,
sub10,crossarms,supLP120,21,1659,416,31,99.278846,98.557692,0.987185,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-crossarms_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub10,crossarms,supMAE,21,1659,416,28,99.038462,98.317308,0.984249,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-crossarms_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub10,crossarms,mae,21,1659,416,38,99.519231,99.038462,0.990873,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-crossarms_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub10,crossarms,supcon,21,1659,416,55,98.076923,97.596154,0.976099,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-crossarms_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub10,crosstoe,scratch,21,1655,416,32,99.278846,98.798077,0.988562,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-crosstoe_scratch_base21_bestVal.pth,
sub10,crosstoe,supLP120,21,1655,416,31,98.317308,97.596154,0.978395,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-crosstoe_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub10,crosstoe,supMAE,21,1655,416,25,99.519231,99.278846,0.993170,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-crosstoe_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub10,crosstoe,mae,21,1655,416,31,99.278846,98.798077,0.986642,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-crosstoe_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub10,crosstoe,supcon,21,1655,416,8,98.076923,97.836538,0.977995,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-crosstoe_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub10,drink,scratch,21,1659,416,15,99.759615,99.278846,0.993954,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-drink_scratch_base21_bestVal.pth,
sub10,drink,supLP120,21,1659,416,9,98.557692,98.317308,0.983540,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-drink_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub10,drink,supMAE,21,1659,416,18,99.519231,98.798077,0.989566,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-drink_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub10,drink,mae,21,1659,416,32,98.798077,97.596154,0.978180,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-drink_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub10,drink,supcon,21,1659,416,9,97.596154,97.355769,0.973871,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-drink_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub10,highfive,scratch,21,1659,416,54,99.759615,99.278846,0.991920,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-highfive_scratch_base21_bestVal.pth,
sub10,highfive,supLP120,21,1659,416,17,99.278846,98.317308,0.984067,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-highfive_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub10,highfive,supMAE,21,1659,416,27,99.038462,98.798077,0.989075,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-highfive_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub10,highfive,mae,21,1659,416,58,98.798077,98.076923,0.979467,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-highfive_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub10,highfive,supcon,21,1659,416,6,99.519231,99.038462,0.990089,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-highfive_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub10,hop,scratch,21,1643,413,33,99.031477,98.547215,0.983426,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-hop_scratch_base21_bestVal.pth,
sub10,hop,supLP120,21,1643,413,4,99.273608,99.273608,0.994668,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-hop_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub10,hop,supMAE,21,1643,413,40,99.031477,97.820823,0.976637,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-hop_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub10,hop,mae,21,1643,413,12,99.031477,98.305085,0.981242,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-hop_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub10,hop,supcon,21,1643,413,17,99.031477,98.547215,0.985992,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-hop_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub10,jump,scratch,21,1657,416,57,99.759615,98.798077,0.988273,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-jump_scratch_base21_bestVal.pth,
sub10,jump,supLP120,21,1657,416,14,98.557692,98.317308,0.983868,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-jump_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub10,jump,supMAE,21,1657,416,9,99.278846,99.278846,0.991414,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-jump_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub10,jump,mae,21,1657,416,21,99.278846,96.875000,0.965128,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-jump_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub10,jump,supcon,21,1657,416,9,99.038462,98.076923,0.981601,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-jump_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub10,pickup,scratch,21,1655,415,15,99.277108,99.277108,0.992341,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-pickup_scratch_base21_bestVal.pth,
sub10,pickup,supLP120,21,1655,415,15,98.795181,98.313253,0.984391,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-pickup_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub10,pickup,supMAE,21,1655,415,44,99.518072,99.277108,0.993097,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-pickup_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub10,pickup,mae,21,1655,415,11,98.313253,97.590361,0.974507,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-pickup_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub10,pickup,supcon,21,1655,415,15,99.036145,98.313253,0.983280,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-pickup_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub10,pushchair,scratch,21,1647,413,52,98.789346,98.547215,0.985172,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-pushchair_scratch_base21_bestVal.pth,
sub10,pushchair,supLP120,21,1647,413,9,98.305085,97.336562,0.975242,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-pushchair_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub10,pushchair,supMAE,21,1647,413,24,99.757869,99.031477,0.990133,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-pushchair_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub10,pushchair,mae,21,1647,413,18,98.305085,96.852300,0.968470,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-pushchair_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub10,pushchair,supcon,21,1647,413,9,99.515738,99.031477,0.989940,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-pushchair_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub10,runonspot,scratch,21,1656,416,31,99.519231,98.317308,0.986577,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-runonspot_scratch_base21_bestVal.pth,
sub10,runonspot,supLP120,21,1656,416,6,98.798077,98.317308,0.984905,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-runonspot_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub10,runonspot,supMAE,21,1656,416,32,99.038462,99.038462,0.992285,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-runonspot_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub10,runonspot,mae,21,1656,416,17,99.278846,98.317308,0.985213,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-runonspot_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub10,runonspot,supcon,21,1656,416,24,98.317308,98.076923,0.979665,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-runonspot_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub10,sidekick,scratch,21,1658,416,53,98.317308,98.076923,0.981235,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-sidekick_scratch_base21_bestVal.pth,
sub10,sidekick,supLP120,21,1658,416,13,98.317308,97.596154,0.977071,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-sidekick_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub10,sidekick,supMAE,21,1658,416,21,99.519231,99.278846,0.993535,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-sidekick_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub10,sidekick,mae,21,1658,416,32,99.759615,99.519231,0.994313,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-sidekick_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub10,sidekick,supcon,21,1658,416,48,99.759615,99.519231,0.995974,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-sidekick_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub10,sit,scratch,21,1647,413,37,99.031477,98.547215,0.986162,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-sit_scratch_base21_bestVal.pth,
sub10,sit,supLP120,21,1647,413,15,99.031477,98.305085,0.984313,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-sit_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub10,sit,supMAE,21,1647,413,40,99.515738,99.031477,0.990211,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-sit_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub10,sit,mae,21,1647,413,33,98.789346,98.547215,0.984839,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-sit_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub10,sit,supcon,21,1647,413,70,99.273608,98.547215,0.982958,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-sit_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub10,squat,scratch,21,1651,415,24,100.000000,100.000000,1.000000,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_scratch_base21_bestVal.pth,
sub10,squat,supLP120,21,1651,415,64,99.036145,99.036145,0.989503,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub10,squat,supMAE,21,1651,415,48,99.277108,98.795181,0.988826,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub10,squat,mae,21,1651,415,31,98.313253,97.831325,0.977523,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub10,squat,supcon,21,1651,415,26,98.554217,98.072289,0.981704,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub10,stand,scratch,21,1647,413,65,99.031477,98.547215,0.986472,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_scratch_base21_bestVal.pth,
sub10,stand,supLP120,21,1647,413,19,98.547215,97.094431,0.971840,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub10,stand,supMAE,21,1647,413,19,99.515738,99.273608,0.991417,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub10,stand,mae,21,1647,413,15,99.031477,95.399516,0.951192,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub10,stand,supcon,21,1647,413,13,99.515738,98.789346,0.989518,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub10,throw,scratch,21,1654,415,28,100.000000,98.795181,0.992293,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-throw_scratch_base21_bestVal.pth,
sub10,throw,supLP120,21,1654,415,16,98.072289,97.349398,0.975535,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-throw_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub10,throw,supMAE,21,1654,415,28,98.795181,98.313253,0.986611,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-throw_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub10,throw,mae,21,1654,415,22,98.072289,97.831325,0.977130,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-throw_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub10,throw,supcon,21,1654,415,19,98.554217,98.072289,0.978546,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-throw_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub10,turnaround,scratch,21,1540,387,29,99.483204,98.449612,0.983218,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-turnaround_scratch_base21_bestVal.pth,
sub10,turnaround,supLP120,21,1540,387,9,99.483204,98.449612,0.984962,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-turnaround_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub10,turnaround,supMAE,21,1540,387,23,98.708010,98.449612,0.985430,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-turnaround_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub10,turnaround,mae,21,1540,387,25,98.708010,97.932817,0.978483,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-turnaround_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub10,turnaround,supcon,21,1540,387,8,98.191214,97.932817,0.979313,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-turnaround_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub10,walk,scratch,21,1588,399,23,99.749373,99.498747,0.994732,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-walk_scratch_base21_bestVal.pth,
