test_subject,method,k,calibration_mode,calib_samples,eval_samples,final_acc,final_macro_f1,best_diag_acc,best_diag_macro_f1,best_diag_epoch,base_ckpt,pretrained_ckpt,calibration_ckpt
qyh,scratch,0,none,0,241,80.912863,0.802693,80.912863,0.802693,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/qyh_scratch_baseFull_bestVal.pth,,
qyh,scratch,1,head_only,22,219,85.388128,0.859102,88.127854,0.883613,11,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/qyh_scratch_baseFull_bestVal.pth,,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/qyh_scratch_k1_head_only_last.pth
qyh,scratch,3,head_only,66,175,88.571429,0.881702,90.285714,0.900897,23,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/qyh_scratch_baseFull_bestVal.pth,,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/qyh_scratch_k3_head_only_last.pth
qyh,supLP120,0,none,0,241,85.892116,0.859851,85.892116,0.859851,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/qyh_supLP120_baseFull_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,
qyh,supLP120,1,head_only,22,219,85.844749,0.860764,87.214612,0.871526,2,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/qyh_supLP120_baseFull_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/qyh_supLP120_k1_head_only_last.pth
qyh,supLP120,3,head_only,66,175,87.428571,0.873040,88.000000,0.880886,1,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/qyh_supLP120_baseFull_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/qyh_supLP120_k3_head_only_last.pth
qyh,supMAE,0,none,0,241,85.477178,0.856232,85.477178,0.856232,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/qyh_supMAE_baseFull_bestVal.pth,trained_models/SUPMAE/supmae_best.pth,
qyh,supMAE,1,head_only,22,219,87.214612,0.872978,90.867580,0.908780,4,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/qyh_supMAE_baseFull_bestVal.pth,trained_models/SUPMAE/supmae_best.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/qyh_supMAE_k1_head_only_last.pth
qyh,supMAE,3,head_only,66,175,88.000000,0.883189,92.000000,0.921495,7,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/qyh_supMAE_baseFull_bestVal.pth,trained_models/SUPMAE/supmae_best.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/qyh_supMAE_k3_head_only_last.pth
qyh,mae,0,none,0,241,80.082988,0.796090,80.082988,0.796090,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/qyh_mae_baseFull_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,
qyh,mae,1,head_only,22,219,80.365297,0.798598,87.214612,0.874510,7,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/qyh_mae_baseFull_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/qyh_mae_k1_head_only_last.pth
qyh,mae,3,head_only,66,175,88.571429,0.884532,89.142857,0.896050,9,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/qyh_mae_baseFull_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/qyh_mae_k3_head_only_last.pth
qyh,supcon,0,none,0,241,88.381743,0.889343,88.381743,0.889343,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/qyh_supcon_baseFull_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,
qyh,supcon,1,head_only,22,219,91.324201,0.919360,91.324201,0.919360,28,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/qyh_supcon_baseFull_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/qyh_supcon_k1_head_only_last.pth
qyh,supcon,3,head_only,66,175,89.142857,0.889566,92.000000,0.923235,1,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/qyh_supcon_baseFull_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/qyh_supcon_k3_head_only_last.pth
zyh,scratch,0,none,0,198,95.959596,0.958007,95.959596,0.958007,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/zyh_scratch_baseFull_bestVal.pth,,
zyh,scratch,1,head_only,22,176,99.431818,0.994296,100.000000,1.000000,3,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/zyh_scratch_baseFull_bestVal.pth,,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/zyh_scratch_k1_head_only_last.pth
zyh,scratch,3,head_only,66,132,99.242424,0.992371,99.242424,0.992371,3,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/zyh_scratch_baseFull_bestVal.pth,,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/zyh_scratch_k3_head_only_last.pth
zyh,supLP120,0,none,0,198,92.424242,0.914653,92.424242,0.914653,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/zyh_supLP120_baseFull_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,
zyh,supLP120,1,head_only,22,176,97.159091,0.970614,97.159091,0.970911,4,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/zyh_supLP120_baseFull_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/zyh_supLP120_k1_head_only_last.pth
zyh,supLP120,3,head_only,66,132,99.242424,0.992371,99.242424,0.992371,14,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/zyh_supLP120_baseFull_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/zyh_supLP120_k3_head_only_last.pth
zyh,supMAE,0,none,0,198,95.454545,0.950766,95.454545,0.950766,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/zyh_supMAE_baseFull_bestVal.pth,trained_models/SUPMAE/supmae_best.pth,
zyh,supMAE,1,head_only,22,176,98.295455,0.983185,98.295455,0.983185,12,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/zyh_supMAE_baseFull_bestVal.pth,trained_models/SUPMAE/supmae_best.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/zyh_supMAE_k1_head_only_last.pth
zyh,supMAE,3,head_only,66,132,98.484848,0.985242,98.484848,0.985242,15,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/zyh_supMAE_baseFull_bestVal.pth,trained_models/SUPMAE/supmae_best.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/zyh_supMAE_k3_head_only_last.pth
zyh,mae,0,none,0,198,89.898990,0.889915,89.898990,0.889915,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/zyh_mae_baseFull_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,
zyh,mae,1,head_only,22,176,92.613636,0.922476,94.886364,0.948256,5,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/zyh_mae_baseFull_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/zyh_mae_k1_head_only_last.pth
zyh,mae,3,head_only,66,132,91.666667,0.910446,92.424242,0.916179,4,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/zyh_mae_baseFull_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/zyh_mae_k3_head_only_last.pth
zyh,supcon,0,none,0,198,92.424242,0.908029,92.424242,0.908029,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/zyh_supcon_baseFull_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,
zyh,supcon,1,head_only,22,176,99.431818,0.994296,99.431818,0.994296,7,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/zyh_supcon_baseFull_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/zyh_supcon_k1_head_only_last.pth
zyh,supcon,3,head_only,66,132,98.484848,0.984743,100.000000,1.000000,7,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/zyh_supcon_baseFull_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/CZU-skeleton-LOSO/models/zyh_supcon_k3_head_only_last.pth
