vocab,method,k,tau,hard_success,mean_cost,rejection_rate,corrective_per_mission
90,supcon,3,0.0,0.597,23.616,0.0,0.792
90,scratch,3,0.9,0.79,22.707,0.3641637300081323,0.274
90,mae,3,0.9,0.717,23.962,0.40496557479657835,0.27
90,supMAE,3,0.9,0.778,21.99,0.287584434216032,0.207
90,supLP120,3,0.9,0.869,18.865,0.23475258918296893,0.181
90,supcon,3,0.9,0.853,19.885,0.26103054612773835,0.26
91,scratch,1,0.0,0.458,29.462,0.0,1.094
91,mae,1,0.0,0.343,33.903,0.0,1.301
91,supMAE,1,0.0,0.403,30.977,0.0,1.119
91,supLP120,1,0.0,0.214,41.315,0.0,0.985
91,supcon,1,0.0,0.358,33.276,0.0,1.012
91,scratch,1,0.9,0.674,25.006,0.301357733175915,0.582
91,mae,1,0.9,0.567,29.423,0.39465359063587474,0.839
91,supMAE,1,0.9,0.572,28.147,0.2883281511600096,0.681
91,supLP120,1,0.9,0.568,28.632,0.30567583382094793,0.534
91,supcon,1,0.9,0.597,27.81,0.2970232832301798,0.535
91,scratch,3,0.0,0.545,24.654,0.0,0.618
91,mae,3,0.0,0.358,32.33,0.0,0.79
91,supMAE,3,0.0,0.565,24.462,0.0,0.574
91,supLP120,3,0.0,0.446,28.129,0.0,0.423
91,supcon,3,0.0,0.543,24.952,0.0,0.644
91,scratch,3,0.9,0.813,20.643,0.2860327789828874,0.209
91,mae,3,0.9,0.619,25.218,0.4305375227213711,0.241
91,supMAE,3,0.9,0.843,19.817,0.26104218362282877,0.239
91,supLP120,3,0.9,0.701,22.78,0.24538058901431545,0.141
91,supcon,3,0.9,0.764,21.004,0.23719951539883952,0.147
92,scratch,1,0.0,0.329,35.848,0.0,1.576
92,mae,1,0.0,0.211,42.044,0.0,1.668
92,supMAE,1,0.0,0.352,34.474,0.0,1.378
92,supLP120,1,0.0,0.24,41.148,0.0,1.776
92,supcon,1,0.0,0.277,38.753,0.0,1.731
92,scratch,1,0.9,0.59,28.381,0.28409978960024046,0.762
92,mae,1,0.9,0.396,36.196,0.33842367287576214,0.773
92,supMAE,1,0.9,0.606,27.062,0.288467293075588,0.531
92,supLP120,1,0.9,0.557,29.267,0.2817493692178301,0.747
92,supcon,1,0.9,0.571,29.334,0.25618550292179537,0.956
92,scratch,3,0.0,0.694,21.618,0.0,0.886
92,mae,3,0.0,0.559,25.563,0.0,0.921
92,supMAE,3,0.0,0.711,21.278,0.0,0.726
92,supLP120,3,0.0,0.69,22.531,0.0,0.997
92,supcon,3,0.0,0.678,22.41,0.0,0.91
92,scratch,3,0.9,0.837,20.753,0.3144771337023012,0.256
92,mae,3,0.9,0.773,23.024,0.34510110602167354,0.394
92,supMAE,3,0.9,0.845,20.468,0.27430724355858044,0.344
92,supLP120,3,0.9,0.923,17.858,0.22016018753662825,0.327
92,supcon,3,0.9,0.948,17.784,0.21563500882410616,0.475
93,scratch,1,0.0,0.484,28.993,0.0,1.331
93,mae,1,0.0,0.452,30.096,0.0,1.432
93,supMAE,1,0.0,0.431,30.776,0.0,1.192
93,supLP120,1,0.0,0.262,36.668,0.0,0.856
93,supcon,1,0.0,0.319,34.314,0.0,0.898
93,scratch,1,0.9,0.691,24.337,0.30049498973801764,0.637
93,mae,1,0.9,0.63,27.126,0.33404795486600847,0.567
93,supMAE,1,0.9,0.568,27.902,0.27096258983967075,0.601
93,supLP120,1,0.9,0.5,29.876,0.2658360574847345,0.421
93,supcon,1,0.9,0.664,24.496,0.24201520912547528,0.472
93,scratch,3,0.0,0.679,21.687,0.0,0.849
93,mae,3,0.0,0.477,27.319,0.0,0.873
93,supMAE,3,0.0,0.689,20.369,0.0,0.563
93,supLP120,3,0.0,0.453,27.096,0.0,0.492
93,supcon,3,0.0,0.565,24.554,0.0,0.658
93,scratch,3,0.9,0.884,19.145,0.28854878712721554,0.258
93,mae,3,0.9,0.769,21.681,0.33714808880750746,0.235
93,supMAE,3,0.9,0.931,17.441,0.21880935228240225,0.324
93,supLP120,3,0.9,0.693,22.244,0.21354992076069731,0.16
93,supcon,3,0.9,0.797,19.943,0.20364095408942928,0.224
94,scratch,1,0.0,0.497,26.79,0.0,0.77
94,mae,1,0.0,0.367,32.222,0.0,0.734
94,supMAE,1,0.0,0.476,27.301,0.0,0.507
94,supLP120,1,0.0,0.345,34.097,0.0,0.839
94,supcon,1,0.0,0.468,27.587,0.0,0.609
94,scratch,1,0.9,0.648,23.654,0.3833389018821695,0.332
94,mae,1,0.9,0.537,27.211,0.3962546816479401,0.227
94,supMAE,1,0.9,0.643,24.852,0.31225919439579686,0.254
94,supLP120,1,0.9,0.664,25.856,0.2969725527152786,0.426
94,supcon,1,0.9,0.692,24.14,0.2842954312887498,0.289
94,scratch,3,0.0,0.472,26.991,0.0,0.377
94,mae,3,0.0,0.478,27.007,0.0,0.389
94,supMAE,3,0.0,0.525,25.119,0.0,0.273
94,supLP120,3,0.0,0.518,25.602,0.0,0.234
94,supcon,3,0.0,0.547,24.416,0.0,0.332
94,scratch,3,0.9,0.684,23.98,0.32975794424687394,0.162
94,mae,3,0.9,0.741,22.69,0.3619188434368326,0.083
94,supMAE,3,0.9,0.727,22.202,0.26692884355413543,0.076
94,supLP120,3,0.9,0.848,18.755,0.23166816489020162,0.047
94,supcon,3,0.9,0.851,18.827,0.22624668520794255,0.102
95,scratch,1,0.0,0.48,28.197,0.0,1.019
95,mae,1,0.0,0.325,34.369,0.0,1.363
95,supMAE,1,0.0,0.349,32.952,0.0,0.884
95,supLP120,1,0.0,0.405,33.154,0.0,1.578
95,supcon,1,0.0,0.427,30.642,0.0,1.174
95,scratch,1,0.9,0.737,22.33,0.2381073680188499,0.329
95,mae,1,0.9,0.535,30.025,0.3387953693864996,0.808
95,supMAE,1,0.9,0.586,26.364,0.24382384532760473,0.339
95,supLP120,1,0.9,0.719,24.247,0.27195812283157833,0.606
95,supcon,1,0.9,0.777,22.575,0.2308483290488432,0.785
95,scratch,3,0.0,0.609,22.916,0.0,0.572
95,mae,3,0.0,0.589,23.467,0.0,0.549
95,supMAE,3,0.0,0.63,22.061,0.0,0.527
95,supLP120,3,0.0,0.68,21.372,0.0,0.624
95,supcon,3,0.0,0.638,22.203,0.0,0.621
95,scratch,3,0.9,0.804,19.596,0.20274593441748867,0.184
95,mae,3,0.9,0.724,21.751,0.2708448201923666,0.156
95,supMAE,3,0.9,0.773,20.778,0.22186119053808162,0.21
95,supLP120,3,0.9,0.886,17.652,0.1858869872317305,0.216
95,supcon,3,0.9,0.878,17.863,0.17274485426163835,0.295
96,scratch,1,0.0,0.877,17.521,0.0,0.947
96,mae,1,0.0,0.855,18.684,0.0,1.208
96,supMAE,1,0.0,0.873,16.842,0.0,0.734
96,supLP120,1,0.0,0.614,23.357,0.0,0.899
96,supcon,1,0.0,0.888,16.494,0.0,0.738
96,scratch,1,0.9,0.97,16.351,0.1910840932117528,0.342
96,mae,1,0.9,0.975,18.475,0.2809624060150376,0.49
96,supMAE,1,0.9,0.982,16.566,0.1754277468563183,0.551
96,supLP120,1,0.9,0.896,18.893,0.20619170470331416,0.552
96,supcon,1,0.9,0.987,15.433,0.17690249090784327,0.22
96,scratch,3,0.0,0.937,14.391,0.0,0.377
96,mae,3,0.0,0.918,15.176,0.0,0.512
96,supMAE,3,0.0,0.934,14.118,0.0,0.266
96,supLP120,3,0.0,0.892,15.387,0.0,0.409
96,supcon,3,0.0,0.901,15.252,0.0,0.404
96,scratch,3,0.9,0.961,15.309,0.16040907817315775,0.111
96,mae,3,0.9,0.981,16.795,0.24776925977127057,0.227
96,supMAE,3,0.9,0.971,14.894,0.14056455079524288,0.132
96,supLP120,3,0.9,0.998,14.278,0.12827967148775346,0.173
96,supcon,3,0.9,0.984,14.304,0.1257559198542805,0.093
97,scratch,1,0.0,0.586,25.719,0.0,1.273
97,mae,1,0.0,0.559,26.911,0.0,1.517
97,supMAE,1,0.0,0.692,22.496,0.0,1.272
97,supLP120,1,0.0,0.761,21.999,0.0,1.573
97,supcon,1,0.0,0.765,21.162,0.0,1.354
97,scratch,1,0.9,0.872,20.305,0.3005408653846154,0.615
97,mae,1,0.9,0.768,23.483,0.33404108802938137,0.679
97,supMAE,1,0.9,0.835,20.94,0.24792287689478024,0.691
97,supLP120,1,0.9,0.863,20.911,0.25187661641329717,0.866
97,supcon,1,0.9,0.933,18.566,0.20929769878639168,0.769
97,scratch,3,0.0,0.676,21.896,0.0,0.832
97,mae,3,0.0,0.808,19.679,0.0,1.173
97,supMAE,3,0.0,0.876,17.141,0.0,0.847
97,supLP120,3,0.0,0.871,17.232,0.0,0.864
97,supcon,3,0.0,0.896,16.627,0.0,0.849
97,scratch,3,0.9,0.846,19.652,0.2593034950968066,0.348
97,mae,3,0.9,0.868,20.707,0.3520605550883095,0.444
97,supMAE,3,0.9,0.938,17.241,0.22478048780487805,0.282
97,supLP120,3,0.9,0.933,17.407,0.20607317236305264,0.472
97,supcon,3,0.9,0.953,16.553,0.17683805862566074,0.362
98,scratch,1,0.0,0.393,35.864,0.0,2.488
98,mae,1,0.0,0.283,41.045,0.0,2.675
98,supMAE,1,0.0,0.313,38.147,0.0,2.189
98,supLP120,1,0.0,0.425,34.414,0.0,2.538
98,supcon,1,0.0,0.404,35.287,0.0,2.489
98,scratch,1,0.9,0.614,29.893,0.34778270509977827,1.331
98,mae,1,0.9,0.446,34.995,0.4318763486726552,1.376
98,supMAE,1,0.9,0.567,31.531,0.36264090177133657,1.087
98,supLP120,1,0.9,0.65,28.754,0.3364088799418442,1.017
98,supcon,1,0.9,0.712,27.816,0.32486646209796566,1.366
98,scratch,3,0.0,0.477,29.148,0.0,1.136
98,mae,3,0.0,0.516,28.243,0.0,1.461
98,supMAE,3,0.0,0.527,26.526,0.0,0.962
98,supLP120,3,0.0,0.703,22.156,0.0,1.192
98,supcon,3,0.0,0.579,25.24,0.0,1.16
98,scratch,3,0.9,0.683,25.772,0.36119111014508504,0.403
98,mae,3,0.9,0.615,27.471,0.42183495643259866,0.507
98,supMAE,3,0.9,0.746,23.83,0.32285943223443225,0.486
98,supLP120,3,0.9,0.856,20.203,0.26518655565834104,0.376
98,supcon,3,0.9,0.848,20.822,0.2623132263420033,0.473
99,scratch,1,0.0,0.346,33.783,0.0,1.161
99,mae,1,0.0,0.278,37.138,0.0,1.046
99,supMAE,1,0.0,0.415,30.643,0.0,0.901
99,supLP120,1,0.0,0.293,37.05,0.0,1.23
99,supcon,1,0.0,0.347,33.615,0.0,1.225
99,scratch,1,0.9,0.532,27.633,0.38132777746494734,0.238
99,mae,1,0.9,0.54,30.18,0.3337125952895665,0.534
99,supMAE,1,0.9,0.647,26.142,0.2933539780848023,0.49
99,supLP120,1,0.9,0.576,28.402,0.2956480323867357,0.635
99,supcon,1,0.9,0.611,27.146,0.27002457002457003,0.662
99,scratch,3,0.0,0.702,21.65,0.0,0.93
99,mae,3,0.0,0.591,25.101,0.0,1.127
99,supMAE,3,0.0,0.739,19.978,0.0,0.726
99,supLP120,3,0.0,0.656,22.871,0.0,0.957
99,supcon,3,0.0,0.765,19.804,0.0,0.848
99,scratch,3,0.9,0.879,19.831,0.33664104623150165,0.299
99,mae,3,0.9,0.833,20.973,0.37506193228736584,0.296
99,supMAE,3,0.9,0.876,19.306,0.27059475434059843,0.288
99,supLP120,3,0.9,0.912,19.029,0.25369303955933903,0.491
99,supcon,3,0.9,0.866,19.496,0.23570378889527827,0.375
100,scratch,1,0.0,0.569,28.792,0.0,2.104
100,mae,1,0.0,0.453,34.505,0.0,2.375
100,supMAE,1,0.0,0.636,26.384,0.0,1.948
100,supLP120,1,0.0,0.484,31.416,0.0,1.932
100,supcon,1,0.0,0.477,31.663,0.0,1.981
100,scratch,1,0.9,0.672,26.726,0.422911372711715,0.921
100,mae,1,0.9,0.58,30.309,0.4575925095871308,1.31
100,supMAE,1,0.9,0.758,25.667,0.36755524186980837,0.956
100,supLP120,1,0.9,0.635,27.183,0.30637499266905166,0.764
100,supcon,1,0.9,0.662,27.181,0.32286453839516827,0.932
100,scratch,3,0.0,0.615,24.66,0.0,1.12
100,mae,3,0.0,0.585,25.356,0.0,1.072
100,supMAE,3,0.0,0.653,22.422,0.0,0.714
100,supLP120,3,0.0,0.707,20.739,0.0,0.593
100,supcon,3,0.0,0.605,23.342,0.0,0.614
100,scratch,3,0.9,0.709,24.561,0.3866852487135506,0.355
100,mae,3,0.9,0.617,27.916,0.45145228215767635,0.337
100,supMAE,3,0.9,0.763,22.849,0.3272,0.263
100,supLP120,3,0.9,0.82,19.749,0.24052970013369834,0.134
100,supcon,3,0.9,0.795,20.175,0.24047088768692332,0.1
101,scratch,1,0.0,0.472,29.34,0.0,1.06
101,mae,1,0.0,0.287,37.273,0.0,1.411
101,supMAE,1,0.0,0.418,30.891,0.0,1.037
101,supLP120,1,0.0,0.56,27.259,0.0,1.433
101,supcon,1,0.0,0.525,27.293,0.0,1.091
101,scratch,1,0.9,0.633,25.78,0.23369322174663004,0.469
101,mae,1,0.9,0.66,26.464,0.3230305100182149,0.412
101,supMAE,1,0.9,0.633,25.927,0.23622549958500927,0.608
101,supLP120,1,0.9,0.663,25.367,0.23622348219404982,0.61
101,supcon,1,0.9,0.659,24.11,0.2211963589076723,0.39
101,scratch,3,0.0,0.658,21.757,0.0,0.579
101,mae,3,0.0,0.506,26.488,0.0,0.776
101,supMAE,3,0.0,0.626,21.984,0.0,0.428
101,supLP120,3,0.0,0.707,20.135,0.0,0.485
101,supcon,3,0.0,0.661,21.174,0.0,0.418
101,scratch,3,0.9,0.728,21.847,0.21874592621561725,0.155
101,mae,3,0.9,0.762,22.982,0.33713710354086257,0.215
101,supMAE,3,0.9,0.745,21.412,0.24151709266188875,0.095
101,supLP120,3,0.9,0.798,19.594,0.20189232409381663,0.062
101,supcon,3,0.9,0.874,17.118,0.1711562370493162,0.02
102,scratch,1,0.0,0.389,32.105,0.0,1.255
102,mae,1,0.0,0.305,37.412,0.0,1.624
102,supMAE,1,0.0,0.398,31.776,0.0,1.232
102,supLP120,1,0.0,0.227,39.863,0.0,1.421
102,supcon,1,0.0,0.333,34.933,0.0,1.211
102,scratch,1,0.9,0.661,26.089,0.3176505312868949,0.743
102,mae,1,0.9,0.486,31.455,0.39183434472479506,0.623
102,supMAE,1,0.9,0.679,25.147,0.28147879227930056,0.66
102,supLP120,1,0.9,0.552,30.245,0.29534291969939047,0.902
102,supcon,1,0.9,0.517,30.395,0.277230713465837,0.714
102,scratch,3,0.0,0.653,22.636,0.0,0.912
102,mae,3,0.0,0.522,26.817,0.0,1.119
102,supMAE,3,0.0,0.648,22.744,0.0,0.848
102,supLP120,3,0.0,0.524,26.402,0.0,0.754
102,supcon,3,0.0,0.599,23.985,0.0,0.815
102,scratch,3,0.9,0.91,19.955,0.2983000298240382,0.63
102,mae,3,0.9,0.74,24.302,0.39232588699080156,0.379
102,supMAE,3,0.9,0.901,20.22,0.2974008369187246,0.511
102,supLP120,3,0.9,0.787,21.842,0.2799711121810303,0.262
102,supcon,3,0.9,0.798,21.059,0.2544209215442092,0.253
103,scratch,1,0.0,0.589,25.384,0.0,1.248
103,mae,1,0.0,0.564,27.486,0.0,1.502
103,supMAE,1,0.0,0.603,24.856,0.0,1.232
103,supLP120,1,0.0,0.543,28.248,0.0,1.616
103,supcon,1,0.0,0.606,25.031,0.0,1.377
103,scratch,1,0.9,0.725,23.203,0.2760429373017809,0.509
103,mae,1,0.9,0.76,23.417,0.3710754290128566,0.738
103,supMAE,1,0.9,0.79,22.648,0.25968052706818323,0.833
103,supLP120,1,0.9,0.705,25.052,0.2969328082110037,0.738
103,supcon,1,0.9,0.756,22.869,0.2555032925682032,0.648
103,scratch,3,0.0,0.787,18.585,0.0,0.715
103,mae,3,0.0,0.763,20.933,0.0,1.331
103,supMAE,3,0.0,0.794,18.784,0.0,0.788
103,supLP120,3,0.0,0.844,18.313,0.0,1.011
103,supcon,3,0.0,0.737,20.203,0.0,0.841
103,scratch,3,0.9,0.841,19.362,0.24757342745493507,0.252
103,mae,3,0.9,0.815,21.409,0.3816853061676448,0.549
103,supMAE,3,0.9,0.872,18.558,0.2365288621528222,0.184
103,supLP120,3,0.9,0.901,18.705,0.24173142380065507,0.518
103,supcon,3,0.9,0.915,17.594,0.20180602006688964,0.368
104,scratch,1,0.0,0.384,33.465,0.0,1.495
104,mae,1,0.0,0.268,37.941,0.0,1.347
104,supMAE,1,0.0,0.339,33.226,0.0,1.042
104,supLP120,1,0.0,0.465,28.841,0.0,1.007
104,supcon,1,0.0,0.396,31.66,0.0,1.0
104,scratch,1,0.9,0.582,27.264,0.3153969099627065,0.537
104,mae,1,0.9,0.516,28.596,0.3661782044803773,0.655
104,supMAE,1,0.9,0.583,27.121,0.2683513097072419,0.552
104,supLP120,1,0.9,0.618,25.945,0.24316455696202532,0.435
104,supcon,1,0.9,0.597,26.668,0.25681973528863483,0.425
104,scratch,3,0.0,0.491,28.054,0.0,0.978
104,mae,3,0.0,0.438,28.212,0.0,0.684
104,supMAE,3,0.0,0.506,26.018,0.0,0.606
104,supLP120,3,0.0,0.651,21.547,0.0,0.409
104,supcon,3,0.0,0.541,25.319,0.0,0.553
104,scratch,3,0.9,0.65,25.186,0.2831075308189918,0.44
104,mae,3,0.9,0.654,25.415,0.333239245794287,0.247
104,supMAE,3,0.9,0.715,23.125,0.23954034664465748,0.318
104,supLP120,3,0.9,0.758,20.253,0.18369572626269512,0.134
104,supcon,3,0.9,0.834,19.044,0.1971868720696584,0.238
105,scratch,1,0.0,0.334,35.536,0.0,1.512
105,mae,1,0.0,0.318,37.223,0.0,1.701
105,supMAE,1,0.0,0.33,34.478,0.0,1.266
105,supLP120,1,0.0,0.185,45.003,0.0,1.541
105,supcon,1,0.0,0.309,36.631,0.0,1.577
105,scratch,1,0.9,0.563,28.013,0.3634999166157096,0.628
105,mae,1,0.9,0.549,29.454,0.403808619507306,0.699
105,supMAE,1,0.9,0.551,28.152,0.30865929953809274,0.403
105,supLP120,1,0.9,0.425,35.379,0.33420905533817774,0.723
105,supcon,1,0.9,0.587,29.619,0.29590753626606914,0.907
105,scratch,3,0.0,0.588,24.613,0.0,0.931
105,mae,3,0.0,0.406,30.135,0.0,0.885
105,supMAE,3,0.0,0.626,23.258,0.0,0.726
105,supLP120,3,0.0,0.526,25.524,0.0,0.728
105,supcon,3,0.0,0.569,24.652,0.0,0.764
105,scratch,3,0.9,0.826,21.315,0.33751703771013175,0.349
105,mae,3,0.9,0.671,24.827,0.384722819080361,0.257
105,supMAE,3,0.9,0.935,18.715,0.27835735391666167,0.304
105,supLP120,3,0.9,0.742,22.517,0.28476980406298835,0.253
105,supcon,3,0.9,0.808,20.926,0.26188711868593306,0.264
106,scratch,1,0.0,0.37,31.431,0.0,0.777
106,mae,1,0.0,0.314,34.301,0.0,0.847
106,supMAE,1,0.0,0.418,28.418,0.0,0.546
106,supLP120,1,0.0,0.456,29.18,0.0,0.98
106,supcon,1,0.0,0.439,28.853,0.0,0.651
106,scratch,1,0.9,0.574,25.121,0.32014473840313207,0.281
106,mae,1,0.9,0.49,29.124,0.38596680319034277,0.476
106,supMAE,1,0.9,0.642,24.814,0.2615556660039761,0.366
106,supLP120,1,0.9,0.63,26.163,0.25555071832825427,0.488
106,supcon,1,0.9,0.658,24.421,0.2511663094187366,0.353
106,scratch,3,0.0,0.547,23.892,0.0,0.364
106,mae,3,0.0,0.636,21.756,0.0,0.492
106,supMAE,3,0.0,0.636,20.891,0.0,0.157
106,supLP120,3,0.0,0.705,19.171,0.0,0.297
106,supcon,3,0.0,0.681,20.075,0.0,0.285
106,scratch,3,0.9,0.705,21.919,0.29262255493842065,0.025
106,mae,3,0.9,0.765,20.676,0.3700756947897674,0.099
106,supMAE,3,0.9,0.781,19.439,0.2356991184608455,0.026
106,supLP120,3,0.9,0.889,17.093,0.1820850686147334,0.102
106,supcon,3,0.9,0.913,16.835,0.19693111766282498,0.057
107,scratch,1,0.0,0.441,31.377,0.0,1.799
107,mae,1,0.0,0.366,35.243,0.0,1.721
107,supMAE,1,0.0,0.527,28.4,0.0,1.7
107,supLP120,1,0.0,0.375,34.689,0.0,1.903
107,supcon,1,0.0,0.392,33.828,0.0,1.856
107,scratch,1,0.9,0.638,26.559,0.354471363179636,0.855
107,mae,1,0.9,0.564,31.017,0.3709901625320787,0.911
107,supMAE,1,0.9,0.714,25.975,0.2996593445318924,1.023
107,supLP120,1,0.9,0.63,28.398,0.3239791535421797,0.919
107,supcon,1,0.9,0.66,27.625,0.2969460688758934,1.052
107,scratch,3,0.0,0.729,21.206,0.0,1.022
107,mae,3,0.0,0.613,25.599,0.0,1.533
107,supMAE,3,0.0,0.704,21.798,0.0,0.926
107,supLP120,3,0.0,0.649,24.262,0.0,1.214
107,supcon,3,0.0,0.71,21.628,0.0,1.016
107,scratch,3,0.9,0.821,21.729,0.3395085912576258,0.294
107,mae,3,0.9,0.7,25.092,0.42966673481905543,0.396
107,supMAE,3,0.9,0.85,20.806,0.29765906008609,0.369
107,supLP120,3,0.9,0.852,20.855,0.2843338567459838,0.499
107,supcon,3,0.9,0.908,19.378,0.25392064979693846,0.551
108,scratch,1,0.0,0.345,35.932,0.0,1.484
108,mae,1,0.0,0.412,34.874,0.0,2.238
108,supMAE,1,0.0,0.374,35.283,0.0,1.601
108,supLP120,1,0.0,0.471,31.74,0.0,1.86
108,supcon,1,0.0,0.444,31.52,0.0,1.54
108,scratch,1,0.9,0.665,26.803,0.2997053624042428,0.751
108,mae,1,0.9,0.617,29.013,0.3576929378993937,0.828
108,supMAE,1,0.9,0.584,29.39,0.2564197990323781,0.896
108,supLP120,1,0.9,0.598,27.81,0.2771355560963738,0.758
108,supcon,1,0.9,0.691,25.768,0.2529136802742287,0.861
108,scratch,3,0.0,0.525,26.314,0.0,0.758
108,mae,3,0.0,0.687,23.568,0.0,1.456
108,supMAE,3,0.0,0.761,19.555,0.0,0.785
108,supLP120,3,0.0,0.821,18.386,0.0,0.862
108,supcon,3,0.0,0.777,19.164,0.0,0.788
108,scratch,3,0.9,0.789,21.945,0.2810859728506787,0.37
108,mae,3,0.9,0.826,22.757,0.414595234419227,0.522
108,supMAE,3,0.9,0.886,19.249,0.25965758081463625,0.29
108,supLP120,3,0.9,0.941,18.092,0.242418474812841,0.43
108,supcon,3,0.9,0.918,17.437,0.19970621619817053,0.28
109,scratch,1,0.0,0.46,28.841,0.0,1.027
109,mae,1,0.0,0.42,31.506,0.0,1.142
109,supMAE,1,0.0,0.524,27.662,0.0,1.114
109,supLP120,1,0.0,0.467,30.493,0.0,1.631
109,supcon,1,0.0,0.517,27.463,0.0,1.081
109,scratch,1,0.9,0.723,23.167,0.25304609973621406,0.455
109,mae,1,0.9,0.619,27.689,0.32752236084999714,0.592
109,supMAE,1,0.9,0.592,26.765,0.2142387588745727,0.691
109,supLP120,1,0.9,0.675,25.533,0.26555320998385695,0.749
109,supcon,1,0.9,0.708,23.554,0.22975057855489844,0.486
109,scratch,3,0.0,0.766,18.83,0.0,0.53
109,mae,3,0.0,0.637,23.27,0.0,0.95
109,supMAE,3,0.0,0.784,18.444,0.0,0.568
109,supLP120,3,0.0,0.793,18.824,0.0,0.748
109,supcon,3,0.0,0.784,18.6,0.0,0.6
109,scratch,3,0.9,0.867,18.458,0.2304622119222351,0.088
109,mae,3,0.9,0.841,20.897,0.38409920549710114,0.283
109,supMAE,3,0.9,0.859,18.301,0.21801352327184403,0.076
109,supLP120,3,0.9,0.935,17.248,0.22669644616698417,0.395
109,supcon,3,0.9,0.931,16.874,0.18797502714440825,0.266
110,scratch,1,0.0,0.627,23.748,0.0,1.036
110,mae,1,0.0,0.501,28.8,0.0,1.42
110,supMAE,1,0.0,0.571,25.303,0.0,0.901
110,supLP120,1,0.0,0.565,26.966,0.0,1.562
110,supcon,1,0.0,0.655,23.517,0.0,1.119
110,scratch,1,0.9,0.751,21.359,0.3592747395066816,0.464
110,mae,1,0.9,0.711,23.73,0.3996052198705998,0.484
110,supMAE,1,0.9,0.692,24.147,0.30353095550518905,0.387
110,supLP120,1,0.9,0.778,22.838,0.2611338543605012,0.672
110,supcon,1,0.9,0.864,20.155,0.24446979780693415,0.586
110,scratch,3,0.0,0.797,18.676,0.0,0.772
110,mae,3,0.0,0.741,20.287,0.0,0.889
110,supMAE,3,0.0,0.818,17.865,0.0,0.715
110,supLP120,3,0.0,0.761,19.348,0.0,0.616
110,supcon,3,0.0,0.843,17.598,0.0,0.726
110,scratch,3,0.9,0.862,19.02,0.306140988372093,0.296
110,mae,3,0.9,0.857,20.25,0.33687821612349916,0.24
110,supMAE,3,0.9,0.932,17.842,0.24850657108721624,0.213
110,supLP120,3,0.9,0.898,18.05,0.22681744749596122,0.145
110,supcon,3,0.9,0.922,17.091,0.20053422370617696,0.192
111,scratch,1,0.0,0.705,20.979,0.0,0.953
111,mae,1,0.0,0.593,23.908,0.0,1.136
111,supMAE,1,0.0,0.587,23.768,0.0,0.816
111,supLP120,1,0.0,0.635,24.08,0.0,1.24
111,supcon,1,0.0,0.705,20.553,0.0,0.851
111,scratch,1,0.9,0.797,20.323,0.24419267042217863,0.408
111,mae,1,0.9,0.66,23.945,0.320384438305709,0.463
111,supMAE,1,0.9,0.662,23.326,0.21836601307189543,0.362
111,supLP120,1,0.9,0.821,20.501,0.24601323668452568,0.392
111,supcon,1,0.9,0.873,18.871,0.22139141742522755,0.377
111,scratch,3,0.0,0.765,18.1,0.0,0.44
111,mae,3,0.0,0.743,18.871,0.0,0.517
111,supMAE,3,0.0,0.775,17.972,0.0,0.464
111,supLP120,3,0.0,0.839,16.534,0.0,0.418
111,supcon,3,0.0,0.799,17.491,0.0,0.477
111,scratch,3,0.9,0.863,17.986,0.1925331895680302,0.249
111,mae,3,0.9,0.846,19.173,0.2644174427928206,0.14
111,supMAE,3,0.9,0.846,18.241,0.1789408782626567,0.228
111,supLP120,3,0.9,0.929,15.723,0.15339024906512383,0.05
111,supcon,3,0.9,0.942,15.61,0.14582888081498896,0.151
112,scratch,1,0.0,0.287,36.952,0.0,1.364
112,mae,1,0.0,0.193,44.02,0.0,1.82
112,supMAE,1,0.0,0.28,39.664,0.0,1.428
112,supLP120,1,0.0,0.22,42.801,0.0,1.747
112,supcon,1,0.0,0.291,38.876,0.0,1.592
112,scratch,1,0.9,0.57,28.352,0.268510586219557,0.65
112,mae,1,0.9,0.433,35.629,0.37103851779619695,1.11
112,supMAE,1,0.9,0.54,30.961,0.27676509903998053,0.981
112,supLP120,1,0.9,0.519,31.441,0.29200023720571666,0.746
112,supcon,1,0.9,0.546,29.522,0.24849056603773584,0.954
112,scratch,3,0.0,0.68,21.561,0.0,0.747
112,mae,3,0.0,0.578,26.196,0.0,1.272
112,supMAE,3,0.0,0.683,22.171,0.0,0.857
112,supLP120,3,0.0,0.598,25.302,0.0,1.014
112,supcon,3,0.0,0.744,20.759,0.0,0.953
112,scratch,3,0.9,0.816,20.941,0.26648622047244097,0.315
112,mae,3,0.9,0.708,24.54,0.38671539122957865,0.404
112,supMAE,3,0.9,0.851,20.169,0.2872379105562962,0.369
112,supLP120,3,0.9,0.813,20.942,0.2550662997247936,0.418
112,supcon,3,0.9,0.913,18.197,0.2088762484291289,0.446
113,scratch,1,0.0,0.607,24.5,0.0,1.06
113,mae,1,0.0,0.635,24.632,0.0,1.324
113,supMAE,1,0.0,0.733,20.848,0.0,1.016
113,supLP120,1,0.0,0.652,24.303,0.0,1.441
113,supcon,1,0.0,0.807,19.761,0.0,1.207
113,scratch,1,0.9,0.709,23.729,0.33383010432190763,0.481
113,mae,1,0.9,0.679,25.899,0.3900697969543147,0.709
113,supMAE,1,0.9,0.922,19.67,0.28551699291461513,0.652
113,supLP120,1,0.9,0.795,22.459,0.2603813167149997,0.644
