test_subject,method,k,calibration_mode,calib_samples,eval_samples,final_acc,final_macro_f1,best_diag_acc,best_diag_macro_f1,best_diag_epoch,base_ckpt,pretrained_ckpt,calibration_ckpt
sub8,supMAE,3,head_only,66,477,94.129979,0.943092,94.129979,0.943092,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-fullTrainCalibrate-v2/models/sub8_supMAE_baseFull_bestVal.pth,trained_models/SUPMAE/supmae_best.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-fullTrainCalibrate-v2/models/sub8_supMAE_k3_head_only_last.pth
sub8,mae,0,none,0,543,62.246777,0.510316,62.246777,0.510316,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-fullTrainCalibrate-v2/models/sub8_mae_baseFull_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,
sub8,mae,1,head_only,22,521,81.957774,0.801582,81.957774,0.801582,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-fullTrainCalibrate-v2/models/sub8_mae_baseFull_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-fullTrainCalibrate-v2/models/sub8_mae_k1_head_only_last.pth
sub8,mae,3,head_only,66,477,86.163522,0.865459,86.373166,0.867863,28,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-fullTrainCalibrate-v2/models/sub8_mae_baseFull_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-fullTrainCalibrate-v2/models/sub8_mae_k3_head_only_last.pth
sub8,supcon,0,none,0,543,71.270718,0.629982,71.270718,0.629982,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-fullTrainCalibrate-v2/models/sub8_supcon_baseFull_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,
sub8,supcon,1,head_only,22,521,86.180422,0.860224,88.675624,0.868841,8,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-fullTrainCalibrate-v2/models/sub8_supcon_baseFull_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-fullTrainCalibrate-v2/models/sub8_supcon_k1_head_only_last.pth
sub8,supcon,3,head_only,66,477,90.985325,0.911260,92.662474,0.914546,8,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-fullTrainCalibrate-v2/models/sub8_supcon_baseFull_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-fullTrainCalibrate-v2/models/sub8_supcon_k3_head_only_last.pth
sub9,scratch,0,none,0,536,59.141791,0.558401,59.141791,0.558401,0,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-fullTrainCalibrate-v2/models/sub9_scratch_baseFull_bestVal.pth,,
sub9,scratch,1,head_only,22,514,74.708171,0.729852,75.097276,0.732912,23,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-fullTrainCalibrate-v2/models/sub9_scratch_baseFull_bestVal.pth,,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-fullTrainCalibrate-v2/models/sub9_scratch_k1_head_only_last.pth
sub9,scratch,3,head_only,66,470,91.702128,0.908073,91.702128,0.908073,29,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-fullTrainCalibrate-v2/models/sub9_scratch_baseFull_bestVal.pth,,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-fullTrainCalibrate-v2/models/sub9_scratch_k3_head_only_last.pth
